dataset,backbone,episode,baseline,selector,alpha,beta,calibration_nll,target_coverage,selector_threshold,false_pick_rate,pick_precision,pick_recall,revisit_burden,coverage,n_samples,n_pick,n_wait,n_revisit,n_false_pick,n_true_pick
laboro_tomato,vitb16,6,TipAdapter-selective,margin,2.0,3.0,0.7520448301374653,0.5,0.4637643943686006,0.0,0.0,0.0,0.4997391757955138,0.5002608242044861,1917,0,959,958,0,0
laboro_tomato,vitb16,6,TipAdapter-selective,margin,2.0,3.0,0.7520448301374653,0.6,0.33929819503993863,0.0,1.0,0.006042296072507553,0.3995826812728221,0.600417318727178,1917,2,1149,766,0,2
laboro_tomato,vitb16,6,TipAdapter-selective,margin,2.0,3.0,0.7520448301374653,0.7,0.22027854779452294,0.06666666666666667,0.9333333333333333,0.03625377643504532,0.3051643192488263,0.6948356807511737,1917,15,1317,585,1,12
laboro_tomato,vitb16,6,TipAdapter-selective,margin,2.0,3.0,0.7520448301374653,0.8,0.13376680845170053,0.10144927536231885,0.8985507246376812,0.15709969788519637,0.22274387063119458,0.7772561293688054,1917,69,1421,427,7,52
laboro_tomato,vitb16,6,TipAdapter-selective,margin,2.0,3.0,0.7520448301374653,0.9,0.06009719648765144,0.11363636363636363,0.8863636363636364,0.28700906344410876,0.15701617110067814,0.8429838288993219,1917,132,1484,301,15,95
laboro_tomato,vitb16,6,TipAdapter-selective,entropy,2.0,3.0,0.7520448301374653,0.4,0.7462833246150542,0.0,0.0,0.0,0.5998956703182056,0.40010432968179444,1917,0,767,1150,0,0
laboro_tomato,vitb16,6,TipAdapter-selective,entropy,2.0,3.0,0.7520448301374653,0.5,0.8592251220607912,0.3333333333333333,0.6666666666666667,0.006042296072507553,0.4997391757955138,0.5002608242044861,1917,3,956,958,1,2
laboro_tomato,vitb16,6,TipAdapter-selective,entropy,2.0,3.0,0.7520448301374653,0.6,0.9343046453887496,0.10344827586206896,0.896551724137931,0.06042296072507553,0.4032342201356286,0.5967657798643714,1917,29,1115,773,3,20
laboro_tomato,vitb16,6,TipAdapter-selective,entropy,2.0,3.0,0.7520448301374653,0.7,0.9942397892135397,0.09375,0.90625,0.12386706948640483,0.3109024517475222,0.6890975482524778,1917,64,1257,596,6,41
laboro_tomato,vitb16,6,TipAdapter-selective,entropy,2.0,3.0,0.7520448301374653,0.8,1.0416919516563867,0.14423076923076922,0.8557692307692308,0.19939577039274925,0.23161189358372458,0.7683881064162754,1917,104,1369,444,15,66
laboro_tomato,vitb16,6,TipAdapter-selective,entropy,2.0,3.0,0.7520448301374653,0.9,1.0706995812801736,0.14666666666666667,0.8533333333333333,0.29607250755287007,0.16118935837245696,0.838810641627543,1917,150,1458,309,22,98
laboro_tomato,vitb16,7,TipAdapter-hard,none,1.0,10.0,0.873085485411657,1.0,,0.3614457831325301,0.6385542168674698,0.5921450151057401,0.1705790297339593,0.8294209702660407,1917,498,1092,327,180,196
laboro_tomato,vitb16,7,TipAdapter-selective,msp,1.0,10.0,0.873085485411657,0.4,0.5938655385286981,0.1417004048582996,0.8582995951417004,0.4169184290030212,0.5998956703182056,0.40010432968179444,1917,247,520,1150,35,138
laboro_tomato,vitb16,7,TipAdapter-selective,msp,1.0,10.0,0.873085485411657,0.5,0.5575968873265325,0.18861209964412812,0.8113879003558719,0.459214501510574,0.4997391757955138,0.5002608242044861,1917,281,678,958,53,152
laboro_tomato,vitb16,7,TipAdapter-selective,msp,1.0,10.0,0.873085485411657,0.6,0.514678106487178,0.22741433021806853,0.7725856697819314,0.48338368580060426,0.4079290558163798,0.5920709441836203,1917,321,814,782,73,160
laboro_tomato,vitb16,7,TipAdapter-selective,msp,1.0,10.0,0.873085485411657,0.7,0.48014423565744696,0.256198347107438,0.743801652892562,0.5347432024169184,0.3338549817423057,0.6661450182576942,1917,363,914,640,93,177
laboro_tomato,vitb16,7,TipAdapter-selective,msp,1.0,10.0,0.873085485411657,0.8,0.4446503111144739,0.2977667493796526,0.7022332506203475,0.5468277945619335,0.27803860198226393,0.7219613980177361,1917,403,981,533,120,181
laboro_tomato,vitb16,7,TipAdapter-selective,msp,1.0,10.0,0.873085485411657,0.9,0.4107439307958618,0.3244444444444444,0.6755555555555556,0.5740181268882175,0.22117892540427753,0.7788210745957225,1917,450,1043,424,146,190
laboro_tomato,vitb16,7,TipAdapter-selective,margin,1.0,10.0,0.873085485411657,0.4,0.31359275540740383,0.17786561264822134,0.8221343873517787,0.40483383685800606,0.5998956703182056,0.40010432968179444,1917,253,514,1150,45,134
laboro_tomato,vitb16,7,TipAdapter-selective,margin,1.0,10.0,0.873085485411657,0.5,0.25277716562584235,0.20608108108108109,0.7939189189189189,0.46827794561933533,0.5013041210224308,0.4986958789775692,1917,296,660,961,61,155
laboro_tomato,vitb16,7,TipAdapter-selective,margin,1.0,10.0,0.873085485411657,0.6,0.19800284489243308,0.23511904761904762,0.7648809523809523,0.5075528700906344,0.4152321335419927,0.5847678664580074,1917,336,785,796,79,168
laboro_tomato,vitb16,7,TipAdapter-selective,margin,1.0,10.0,0.873085485411657,0.7,0.1377339930796807,0.27807486631016043,0.7219251336898396,0.5317220543806647,0.34637454355764213,0.6536254564423578,1917,374,879,664,104,176
laboro_tomato,vitb16,7,TipAdapter-selective,margin,1.0,10.0,0.873085485411657,0.8,0.09267310376588933,0.30843373493975906,0.691566265060241,0.5558912386706949,0.28377673448095986,0.7162232655190401,1917,415,958,544,128,184
laboro_tomato,vitb16,7,TipAdapter-selective,margin,1.0,10.0,0.873085485411657,0.9,0.047137232103213356,0.3355263157894737,0.6644736842105263,0.5649546827794562,0.22848200312989045,0.7715179968701096,1917,456,1023,438,153,187
laboro_tomato,vitb16,7,TipAdapter-selective,entropy,1.0,10.0,0.873085485411657,0.4,0.9109658897591748,0.12663755458515283,0.8733624454148472,0.3987915407854985,0.6004173187271779,0.39958268127282215,1917,229,537,1151,29,132
laboro_tomato,vitb16,7,TipAdapter-selective,entropy,1.0,10.0,0.873085485411657,0.5,0.9466511864475566,0.1417624521072797,0.8582375478927203,0.44410876132930516,0.5049556598852374,0.4950443401147626,1917,261,688,968,37,147
laboro_tomato,vitb16,7,TipAdapter-selective,entropy,1.0,10.0,0.873085485411657,0.6,0.985970849860416,0.20875420875420875,0.7912457912457913,0.4622356495468278,0.4157537819509651,0.5842462180490349,1917,297,823,797,62,153
laboro_tomato,vitb16,7,TipAdapter-selective,entropy,1.0,10.0,0.873085485411657,0.7,1.0231585179487737,0.2413793103448276,0.7586206896551724,0.5105740181268882,0.33907146583202924,0.6609285341679707,1917,348,919,650,84,169
laboro_tomato,vitb16,7,TipAdapter-selective,entropy,1.0,10.0,0.873085485411657,0.8,1.0533112344683566,0.28287841191067,0.71712158808933,0.5558912386706949,0.2743870631194575,0.7256129368805425,1917,403,988,526,114,184
laboro_tomato,vitb16,7,TipAdapter-selective,entropy,1.0,10.0,0.873085485411657,0.9,1.0765789920523663,0.31555555555555553,0.6844444444444444,0.5800604229607251,0.22326551904016692,0.7767344809598331,1917,450,1039,428,142,192
laboro_tomato,vitb16,8,TipAdapter-hard,none,1.0,10.0,0.9473858760001828,1.0,,0.42452830188679247,0.5754716981132075,0.5740181268882175,0.17788210745957225,0.8221178925404278,1917,530,1046,341,225,190
laboro_tomato,vitb16,8,TipAdapter-selective,msp,1.0,10.0,0.9473858760001828,0.4,0.5875723790243508,0.019230769230769232,0.9807692307692307,0.2598187311178248,0.6009389671361502,0.39906103286384975,1917,104,661,1152,2,86
laboro_tomato,vitb16,8,TipAdapter-selective,msp,1.0,10.0,0.9473858760001828,0.5,0.5341928997738062,0.03783783783783784,0.9621621621621621,0.38972809667673713,0.5096504955659885,0.4903495044340115,1917,185,755,977,7,129
laboro_tomato,vitb16,8,TipAdapter-selective,msp,1.0,10.0,0.9473858760001828,0.6,0.494143162831976,0.1434108527131783,0.8565891472868217,0.4743202416918429,0.4360980699008868,0.5639019300991133,1917,258,823,836,37,157
laboro_tomato,vitb16,8,TipAdapter-selective,msp,1.0,10.0,0.9473858760001828,0.7,0.4602034169745878,0.25882352941176473,0.7411764705882353,0.5226586102719033,0.369848721961398,0.630151278038602,1917,340,868,709,88,173
laboro_tomato,vitb16,8,TipAdapter-selective,msp,1.0,10.0,0.9473858760001828,0.8,0.4294500774839081,0.3284313725490196,0.6715686274509804,0.5438066465256798,0.31038080333854984,0.6896191966614502,1917,408,914,595,134,180
laboro_tomato,vitb16,8,TipAdapter-selective,msp,1.0,10.0,0.9473858760001828,0.9,0.3945950072049859,0.38311688311688313,0.6168831168831168,0.5558912386706949,0.24830464267083985,0.7516953573291602,1917,462,979,476,177,184
laboro_tomato,vitb16,8,TipAdapter-selective,margin,1.0,10.0,0.9473858760001828,0.4,0.3163677623132434,0.02,0.98,0.13293051359516617,0.6009389671361502,0.39906103286384975,1917,50,715,1152,1,44
laboro_tomato,vitb16,8,TipAdapter-selective,margin,1.0,10.0,0.9473858760001828,0.5,0.22751499357844862,0.06716417910447761,0.9328358208955224,0.31419939577039274,0.5080855503390714,0.49191444966092857,1917,134,809,974,9,104
laboro_tomato,vitb16,8,TipAdapter-selective,margin,1.0,10.0,0.9473858760001828,0.6,0.1575399794095616,0.14553990610328638,0.8544600938967136,0.4259818731117825,0.4350547730829421,0.5649452269170578,1917,213,870,834,31,141
laboro_tomato,vitb16,8,TipAdapter-selective,margin,1.0,10.0,0.9473858760001828,0.7,0.10669433816726176,0.2,0.8,0.486404833836858,0.3714136671883151,0.628586332811685,1917,285,920,712,57,161
laboro_tomato,vitb16,8,TipAdapter-selective,margin,1.0,10.0,0.9473858760001828,0.8,0.06406364054008146,0.3008356545961003,0.6991643454038997,0.5166163141993958,0.3082942097026604,0.6917057902973396,1917,359,967,591,108,171
laboro_tomato,vitb16,8,TipAdapter-selective,margin,1.0,10.0,0.9473858760001828,0.9,0.02929700071454322,0.37028824833702884,0.6297117516629711,0.5649546827794562,0.24047991653625456,0.7595200834637454,1917,451,1005,461,167,187
laboro_tomato,vitb16,8,TipAdapter-selective,entropy,1.0,10.0,0.9473858760001828,0.4,0.9056505801240966,0.06521739130434782,0.9347826086956522,0.3595166163141994,0.6113719353155973,0.3886280646844027,1917,184,561,1172,12,119
laboro_tomato,vitb16,8,TipAdapter-selective,entropy,1.0,10.0,0.9473858760001828,0.5,0.9555508946632709,0.17073170731707318,0.8292682926829268,0.4199395770392749,0.5294731351069379,0.47052686489306206,1917,246,656,1015,42,139
laboro_tomato,vitb16,8,TipAdapter-selective,entropy,1.0,10.0,0.9473858760001828,0.6,1.003499626360355,0.23778501628664495,0.762214983713355,0.46827794561933533,0.4538341158059468,0.5461658841940532,1917,307,740,870,73,155
laboro_tomato,vitb16,8,TipAdapter-selective,entropy,1.0,10.0,0.9473858760001828,0.7,1.0391776663498227,0.31266846361185985,0.6873315363881402,0.5196374622356495,0.37819509650495564,0.6218049034950444,1917,371,821,725,116,172
laboro_tomato,vitb16,8,TipAdapter-selective,entropy,1.0,10.0,0.9473858760001828,0.8,1.068442064878226,0.3559718969555035,0.6440281030444965,0.540785498489426,0.3077725612936881,0.6922274387063119,1917,427,900,590,152,179
laboro_tomato,vitb16,8,TipAdapter-selective,entropy,1.0,10.0,0.9473858760001828,0.9,1.0848856309464343,0.38675213675213677,0.6132478632478633,0.5558912386706949,0.25143453312467395,0.7485654668753261,1917,468,967,482,181,184
laboro_tomato,vitb16,9,TipAdapter-hard,none,2.0,10.0,0.8463658869003317,1.0,,0.39835728952772076,0.6016427104722792,0.5589123867069486,0.1825769431403234,0.8174230568596765,1917,487,1080,350,194,185
laboro_tomato,vitb16,9,TipAdapter-selective,msp,2.0,10.0,0.8463658869003317,0.4,0.6729957273469923,0.22540983606557377,0.7745901639344263,0.3716012084592145,0.6045905059989567,0.3954094940010433,1917,244,514,1159,55,123
laboro_tomato,vitb16,9,TipAdapter-selective,msp,2.0,10.0,0.8463658869003317,0.5,0.6220395044257324,0.2642857142857143,0.7357142857142858,0.40483383685800606,0.5127803860198227,0.4872196139801773,1917,280,654,983,74,134
laboro_tomato,vitb16,9,TipAdapter-selective,msp,2.0,10.0,0.8463658869003317,0.6,0.5618766307179899,0.29102167182662536,0.7089783281733746,0.45317220543806647,0.42566510172143973,0.5743348982785603,1917,323,778,816,94,150
laboro_tomato,vitb16,9,TipAdapter-selective,msp,2.0,10.0,0.8463658869003317,0.7,0.5129558535577458,0.31197771587743733,0.6880222841225627,0.48942598187311176,0.35732916014606153,0.6426708398539385,1917,359,873,685,112,162
laboro_tomato,vitb16,9,TipAdapter-selective,msp,2.0,10.0,0.8463658869003317,0.8,0.4746897887398927,0.3442211055276382,0.6557788944723618,0.513595166163142,0.2962962962962963,0.7037037037037037,1917,398,951,568,137,170
laboro_tomato,vitb16,9,TipAdapter-selective,msp,2.0,10.0,0.8463658869003317,0.9,0.42692234143164287,0.3738532110091743,0.6261467889908257,0.525679758308157,0.23839332290036516,0.7616066770996348,1917,436,1024,457,163,174
laboro_tomato,vitb16,9,TipAdapter-selective,margin,2.0,10.0,0.8463658869003317,0.4,0.41992025425338264,0.25196850393700787,0.7480314960629921,0.3776435045317221,0.6082420448617631,0.39175795513823686,1917,254,497,1166,64,125
laboro_tomato,vitb16,9,TipAdapter-selective,margin,2.0,10.0,0.8463658869003317,0.5,0.32707124374637125,0.28523489932885904,0.714765100671141,0.4199395770392749,0.5169535732916014,0.4830464267083986,1917,298,628,991,85,139
laboro_tomato,vitb16,9,TipAdapter-selective,margin,2.0,10.0,0.8463658869003317,0.6,0.23633406416789488,0.3153153153153153,0.6846846846846847,0.44410876132930516,0.43401147626499736,0.5659885237350026,1917,333,752,832,105,147
laboro_tomato,vitb16,9,TipAdapter-selective,margin,2.0,10.0,0.8463658869003317,0.7,0.15927624911293942,0.34986945169712796,0.6501305483028721,0.49244712990936557,0.36098069900886803,0.639019300991132,1917,383,842,692,134,163
laboro_tomato,vitb16,9,TipAdapter-selective,margin,2.0,10.0,0.8463658869003317,0.8,0.09665956398726577,0.36792452830188677,0.6320754716981132,0.5196374622356495,0.2983828899321857,0.7016171100678144,1917,424,921,572,156,172
laboro_tomato,vitb16,9,TipAdapter-selective,margin,2.0,10.0,0.8463658869003317,0.9,0.046962302178625404,0.3877995642701525,0.6122004357298475,0.5377643504531722,0.2368283776734481,0.7631716223265519,1917,459,1004,454,178,178
laboro_tomato,vitb16,9,TipAdapter-selective,entropy,2.0,10.0,0.8463658869003317,0.4,0.7763338795204361,0.20346320346320346,0.7965367965367965,0.3595166163141994,0.6030255607720396,0.3969744392279604,1917,231,530,1156,47,119
laboro_tomato,vitb16,9,TipAdapter-selective,entropy,2.0,10.0,0.8463658869003317,0.5,0.8440730393142539,0.22519083969465647,0.7748091603053435,0.40181268882175225,0.5096504955659885,0.4903495044340115,1917,262,678,977,59,133
laboro_tomato,vitb16,9,TipAdapter-selective,entropy,2.0,10.0,0.8463658869003317,0.6,0.9008168843882036,0.25170068027210885,0.7482993197278911,0.43202416918429004,0.42931664058424623,0.5706833594157538,1917,294,800,823,74,143
laboro_tomato,vitb16,9,TipAdapter-selective,entropy,2.0,10.0,0.8463658869003317,0.7,0.9537507655163558,0.2716049382716049,0.7283950617283951,0.46827794561933533,0.35785080855503393,0.6421491914449661,1917,324,907,686,88,155
laboro_tomato,vitb16,9,TipAdapter-selective,entropy,2.0,10.0,0.8463658869003317,0.8,1.0115767913298028,0.3118279569892473,0.6881720430107527,0.5045317220543807,0.2983828899321857,0.7016171100678144,1917,372,973,572,116,167
laboro_tomato,vitb16,9,TipAdapter-selective,entropy,2.0,10.0,0.8463658869003317,0.9,1.0638883161698116,0.3591549295774648,0.6408450704225352,0.5226586102719033,0.24100156494522693,0.758998435054773,1917,426,1029,462,153,173
laboro_tomato,vitb16,10,TipAdapter-hard,none,1.0,10.0,0.9178602027967764,1.0,,0.444141689373297,0.555858310626703,0.7009063444108762,0.03025560772039645,0.9697443922796035,1917,734,1125,58,326,232
laboro_tomato,vitb16,10,TipAdapter-selective,msp,1.0,10.0,0.9178602027967764,0.4,0.5324638049994992,0.21195652173913043,0.7880434782608696,0.5649546827794562,0.5998956703182056,0.40010432968179444,1917,368,399,1150,78,187
laboro_tomato,vitb16,10,TipAdapter-selective,msp,1.0,10.0,0.9178602027967764,0.5,0.5002622818542464,0.2617924528301887,0.7382075471698113,0.5861027190332326,0.4997391757955138,0.5002608242044861,1917,424,535,958,111,194
laboro_tomato,vitb16,10,TipAdapter-selective,msp,1.0,10.0,0.9178602027967764,0.6,0.4738004172581584,0.3153526970954357,0.6846473029045643,0.6042296072507553,0.3995826812728221,0.600417318727178,1917,482,669,766,152,200
laboro_tomato,vitb16,10,TipAdapter-selective,msp,1.0,10.0,0.9178602027967764,0.7,0.44914999360075797,0.35471698113207545,0.6452830188679246,0.6193353474320241,0.2999478351591028,0.7000521648408973,1917,530,812,575,188,205
laboro_tomato,vitb16,10,TipAdapter-selective,msp,1.0,10.0,0.9178602027967764,0.8,0.4218026507020295,0.3787878787878788,0.6212121212121212,0.6435045317220544,0.20083463745435576,0.7991653625456443,1917,594,938,385,225,213
laboro_tomato,vitb16,10,TipAdapter-selective,msp,1.0,10.0,0.9178602027967764,0.9,0.38926113753073077,0.41363636363636364,0.5863636363636364,0.676737160120846,0.10537297861241524,0.8946270213875848,1917,660,1055,202,273,224
laboro_tomato,vitb16,10,TipAdapter-selective,margin,1.0,10.0,0.9178602027967764,0.4,0.2630364555659492,0.2136986301369863,0.7863013698630137,0.5558912386706949,0.5998956703182056,0.40010432968179444,1917,365,402,1150,78,184
laboro_tomato,vitb16,10,TipAdapter-selective,margin,1.0,10.0,0.9178602027967764,0.5,0.21619067213611437,0.25952380952380955,0.7404761904761905,0.5861027190332326,0.4997391757955138,0.5002608242044861,1917,420,539,958,109,194
laboro_tomato,vitb16,10,TipAdapter-selective,margin,1.0,10.0,0.9178602027967764,0.6,0.1739773731121555,0.30851063829787234,0.6914893617021276,0.6042296072507553,0.3995826812728221,0.600417318727178,1917,470,681,766,145,200
laboro_tomato,vitb16,10,TipAdapter-selective,margin,1.0,10.0,0.9178602027967764,0.7,0.12766891309971123,0.35150375939849626,0.6484962406015038,0.6132930513595166,0.30099113197704747,0.6990088680229525,1917,532,808,577,187,203
laboro_tomato,vitb16,10,TipAdapter-selective,margin,1.0,10.0,0.9178602027967764,0.8,0.08148617037494327,0.3689655172413793,0.6310344827586207,0.6435045317220544,0.20187793427230047,0.7981220657276995,1917,580,950,387,214,213
laboro_tomato,vitb16,10,TipAdapter-selective,margin,1.0,10.0,0.9178602027967764,0.9,0.03731669813713184,0.4144144144144144,0.5855855855855856,0.6797583081570997,0.11163275952008346,0.8883672404799166,1917,666,1037,214,276,225
laboro_tomato,vitb16,10,TipAdapter-selective,entropy,1.0,10.0,0.9178602027967764,0.4,1.0055776430542347,0.21808510638297873,0.7819148936170213,0.5740181268882175,0.5998956703182056,0.40010432968179444,1917,376,391,1150,82,190
laboro_tomato,vitb16,10,TipAdapter-selective,entropy,1.0,10.0,0.9178602027967764,0.5,1.028012068455464,0.2632794457274827,0.7367205542725173,0.595166163141994,0.4997391757955138,0.5002608242044861,1917,433,526,958,114,197
laboro_tomato,vitb16,10,TipAdapter-selective,entropy,1.0,10.0,0.9178602027967764,0.6,1.0453012477241728,0.3246492985971944,0.6753507014028056,0.622356495468278,0.3995826812728221,0.600417318727178,1917,499,652,766,162,206
laboro_tomato,vitb16,10,TipAdapter-selective,entropy,1.0,10.0,0.9178602027967764,0.7,1.0587685621144196,0.36313868613138683,0.6368613138686132,0.6374622356495468,0.2999478351591028,0.7000521648408973,1917,548,794,575,199,211
laboro_tomato,vitb16,10,TipAdapter-selective,entropy,1.0,10.0,0.9178602027967764,0.8,1.0728417052158477,0.38898163606010017,0.6110183639398998,0.649546827794562,0.20083463745435576,0.7991653625456443,1917,599,933,385,233,215
laboro_tomato,vitb16,10,TipAdapter-selective,entropy,1.0,10.0,0.9178602027967764,0.9,1.0864480450700706,0.4175491679273828,0.5824508320726172,0.6706948640483383,0.10589462702138759,0.8941053729786124,1917,661,1053,203,276,222
laboro_tomato,vitb16,11,TipAdapter-hard,none,1.0,10.0,0.8658762616171753,1.0,,0.2770700636942675,0.7229299363057324,0.4471299093655589,0.2357850808555034,0.7642149191444966,1917,314,1151,452,87,148
laboro_tomato,vitb16,11,TipAdapter-selective,msp,1.0,10.0,0.8658762616171753,0.4,0.618879674778812,0.04,0.96,0.11782477341389729,0.5998956703182056,0.40010432968179444,1917,50,717,1150,2,39
laboro_tomato,vitb16,11,TipAdapter-selective,msp,1.0,10.0,0.8658762616171753,0.5,0.5694857967876774,0.0660377358490566,0.9339622641509434,0.2175226586102719,0.4997391757955138,0.5002608242044861,1917,106,853,958,7,72
laboro_tomato,vitb16,11,TipAdapter-selective,msp,1.0,10.0,0.8658762616171753,0.6,0.5114476146765589,0.13496932515337423,0.8650306748466258,0.2990936555891239,0.4209702660406886,0.5790297339593113,1917,163,947,807,22,99
laboro_tomato,vitb16,11,TipAdapter-selective,msp,1.0,10.0,0.8658762616171753,0.7,0.4767766522943157,0.1642512077294686,0.8357487922705313,0.3474320241691843,0.368283776734481,0.631716223265519,1917,207,1004,706,34,115
laboro_tomato,vitb16,11,TipAdapter-selective,msp,1.0,10.0,0.8658762616171753,0.8,0.44645057410051375,0.23228346456692914,0.7677165354330708,0.38972809667673713,0.32133541992696923,0.6786645800730308,1917,254,1047,616,59,129
laboro_tomato,vitb16,11,TipAdapter-selective,msp,1.0,10.0,0.8658762616171753,0.9,0.4097855956023652,0.25704225352112675,0.7429577464788732,0.4199395770392749,0.2842983828899322,0.7157016171100679,1917,284,1088,545,73,139
laboro_tomato,vitb16,11,TipAdapter-selective,margin,1.0,10.0,0.8658762616171753,0.4,0.36545902192474805,0.0,1.0,0.06042296072507553,0.5998956703182056,0.40010432968179444,1917,25,742,1150,0,20
laboro_tomato,vitb16,11,TipAdapter-selective,margin,1.0,10.0,0.8658762616171753,0.5,0.2618038769153124,0.06060606060606061,0.9393939393939394,0.1510574018126888,0.5023474178403756,0.4976525821596244,1917,66,888,963,4,50
laboro_tomato,vitb16,11,TipAdapter-selective,margin,1.0,10.0,0.8658762616171753,0.6,0.18503812206744374,0.06896551724137931,0.9310344827586207,0.24169184290030213,0.43453312467396976,0.5654668753260302,1917,116,968,833,8,80
laboro_tomato,vitb16,11,TipAdapter-selective,margin,1.0,10.0,0.8658762616171753,0.7,0.1244796793390281,0.1337579617834395,0.8662420382165605,0.3021148036253776,0.38706311945748567,0.6129368805425144,1917,157,1018,742,21,100
laboro_tomato,vitb16,11,TipAdapter-selective,margin,1.0,10.0,0.8658762616171753,0.8,0.0766221308823859,0.1625615763546798,0.8374384236453202,0.36253776435045315,0.3395931142410016,0.6604068857589984,1917,203,1063,651,33,120
laboro_tomato,vitb16,11,TipAdapter-selective,margin,1.0,10.0,0.8658762616171753,0.9,0.03682886224279597,0.2222222222222222,0.7777777777777778,0.38972809667673713,0.28690662493479396,0.713093375065206,1917,252,1115,550,56,129
laboro_tomato,vitb16,11,TipAdapter-selective,entropy,1.0,10.0,0.8658762616171753,0.4,0.8708387107833593,0.1,0.9,0.24773413897280966,0.6009389671361502,0.39906103286384975,1917,140,625,1152,14,82
laboro_tomato,vitb16,11,TipAdapter-selective,entropy,1.0,10.0,0.8658762616171753,0.5,0.9220635268247878,0.13114754098360656,0.8688524590163934,0.311178247734139,0.5101721439749609,0.4898278560250391,1917,183,756,978,24,103
laboro_tomato,vitb16,11,TipAdapter-selective,entropy,1.0,10.0,0.8658762616171753,0.6,0.9725531752140891,0.1926605504587156,0.8073394495412844,0.3474320241691843,0.42775169535732915,0.5722483046426708,1917,218,879,820,42,115
laboro_tomato,vitb16,11,TipAdapter-selective,entropy,1.0,10.0,0.8658762616171753,0.7,1.014341021872845,0.24015748031496062,0.7598425196850394,0.38368580060422963,0.3667188315075639,0.6332811684924361,1917,254,960,703,61,127
laboro_tomato,vitb16,11,TipAdapter-selective,entropy,1.0,10.0,0.8658762616171753,0.8,1.0509664754294752,0.2574626865671642,0.7425373134328358,0.39274924471299094,0.31820552947313513,0.6817944705268648,1917,268,1039,610,69,130
laboro_tomato,vitb16,11,TipAdapter-selective,entropy,1.0,10.0,0.8658762616171753,0.9,1.076787449232692,0.2631578947368421,0.736842105263158,0.4169184290030212,0.28169014084507044,0.7183098591549295,1917,285,1092,540,75,138
laboro_tomato,vitb16,12,TipAdapter-hard,none,1.0,10.0,0.9156210584289645,1.0,,0.41238938053097346,0.5876106194690265,0.6163141993957704,0.22013562858633282,0.7798643714136672,1917,565,930,422,233,204
laboro_tomato,vitb16,12,TipAdapter-selective,msp,1.0,10.0,0.9156210584289645,0.4,0.5287490702273885,0.20912547528517111,0.7908745247148289,0.41389728096676737,0.6176317162232655,0.3823682837767345,1917,263,470,1184,55,137
laboro_tomato,vitb16,12,TipAdapter-selective,msp,1.0,10.0,0.9156210584289645,0.5,0.49542123103411095,0.2621359223300971,0.7378640776699029,0.4501510574018127,0.5346896191966615,0.46531038080333853,1917,309,583,1025,81,149
laboro_tomato,vitb16,12,TipAdapter-selective,msp,1.0,10.0,0.9156210584289645,0.6,0.46601277871479335,0.28732394366197184,0.7126760563380281,0.48942598187311176,0.45957224830464266,0.5404277516953573,1917,355,681,881,102,162
laboro_tomato,vitb16,12,TipAdapter-selective,msp,1.0,10.0,0.9156210584289645,0.7,0.43977680871211705,0.3117206982543641,0.6882793017456359,0.5287009063444109,0.3917579551382368,0.6082420448617631,1917,401,765,751,125,175
laboro_tomato,vitb16,12,TipAdapter-selective,msp,1.0,10.0,0.9156210584289645,0.8,0.4144193392899391,0.3558951965065502,0.6441048034934498,0.56797583081571,0.3302034428794992,0.6697965571205008,1917,458,826,633,163,188
laboro_tomato,vitb16,12,TipAdapter-selective,msp,1.0,10.0,0.9156210584289645,0.9,0.3845066283554796,0.376984126984127,0.623015873015873,0.5830815709969789,0.27699530516431925,0.7230046948356808,1917,504,882,531,190,193
laboro_tomato,vitb16,12,TipAdapter-selective,margin,1.0,10.0,0.9156210584289645,0.4,0.20289481591652586,0.2705479452054795,0.7294520547945205,0.4229607250755287,0.6264997391757955,0.3735002608242045,1917,292,424,1201,79,140
laboro_tomato,vitb16,12,TipAdapter-selective,margin,1.0,10.0,0.9156210584289645,0.5,0.15828665253581026,0.2878338278931751,0.7121661721068249,0.46827794561933533,0.5456442357850808,0.4543557642149192,1917,337,534,1046,97,155
laboro_tomato,vitb16,12,TipAdapter-selective,margin,1.0,10.0,0.9156210584289645,0.6,0.1185193737666338,0.3417085427135678,0.6582914572864322,0.5075528700906344,0.46635367762128327,0.5336463223787167,1917,398,625,894,136,168
laboro_tomato,vitb16,12,TipAdapter-selective,margin,1.0,10.0,0.9156210584289645,0.7,0.08099079704789658,0.35714285714285715,0.6428571428571428,0.5498489425981873,0.39436619718309857,0.6056338028169015,1917,448,713,756,160,182
laboro_tomato,vitb16,12,TipAdapter-selective,margin,1.0,10.0,0.9156210584289645,0.8,0.05048790950084353,0.38016528925619836,0.6198347107438016,0.5709969788519638,0.33229003651538863,0.6677099634846113,1917,484,796,637,184,189
laboro_tomato,vitb16,12,TipAdapter-selective,margin,1.0,10.0,0.9156210584289645,0.9,0.025810941755077366,0.3969171483622351,0.6030828516377649,0.5921450151057401,0.2775169535732916,0.7224830464267085,1917,519,866,532,206,196
laboro_tomato,vitb16,12,TipAdapter-selective,entropy,1.0,10.0,0.9156210584289645,0.4,0.9684889679916482,0.17316017316017315,0.8268398268398268,0.37462235649546827,0.6150234741784038,0.38497652582159625,1917,231,507,1179,40,124
