dataset,backbone,episode,baseline,selector,proto_weight,calibration_nll,target_coverage,selector_threshold,false_pick_rate,pick_precision,pick_recall,revisit_burden,coverage,n_samples,n_pick,n_wait,n_revisit,n_false_pick,n_true_pick
laboro_tomato,vitb16,6,ProtoAdapter-selective,margin,8.0,1.040559325478508,0.5,0.027178764557263146,0.06382978723404255,0.9361702127659575,0.10876132930513595,0.5899843505477308,0.4100156494522692,1917,47,739,1131,3,36
laboro_tomato,vitb16,6,ProtoAdapter-selective,margin,8.0,1.040559325478508,0.6,0.01998296491138063,0.06666666666666667,0.9333333333333333,0.1661631419939577,0.5388628064684403,0.4611371935315597,1917,75,809,1033,5,55
laboro_tomato,vitb16,6,ProtoAdapter-selective,margin,8.0,1.040559325478508,0.7,0.014610705155412296,0.0761904761904762,0.9238095238095239,0.229607250755287,0.48513302034428796,0.514866979655712,1917,105,882,930,8,76
laboro_tomato,vitb16,6,ProtoAdapter-selective,margin,8.0,1.040559325478508,0.8,0.009227193006843548,0.14473684210526316,0.8552631578947368,0.311178247734139,0.431924882629108,0.568075117370892,1917,152,937,828,22,103
laboro_tomato,vitb16,6,ProtoAdapter-selective,margin,8.0,1.040559325478508,0.9,0.004632757572804791,0.21890547263681592,0.7810945273631841,0.3716012084592145,0.37193531559728743,0.6280646844027126,1917,201,1003,713,44,123
laboro_tomato,vitb16,6,ProtoAdapter-selective,entropy,8.0,1.040559325478508,0.4,1.0945278467556534,0.08108108108108109,0.9189189189189189,0.25075528700906347,0.7021387584767866,0.29786124152321336,1917,111,460,1346,9,83
laboro_tomato,vitb16,6,ProtoAdapter-selective,entropy,8.0,1.040559325478508,0.5,1.0955702982264015,0.1037037037037037,0.8962962962962963,0.3021148036253776,0.6254564423578508,0.3745435576421492,1917,135,583,1199,14,100
laboro_tomato,vitb16,6,ProtoAdapter-selective,entropy,8.0,1.040559325478508,0.6,1.0964360080961928,0.12337662337662338,0.8766233766233766,0.32326283987915405,0.5571205007824727,0.44287949921752734,1917,154,695,1068,19,107
laboro_tomato,vitb16,6,ProtoAdapter-selective,entropy,8.0,1.040559325478508,0.7,1.0971055626157815,0.17415730337078653,0.8258426966292135,0.35347432024169184,0.48930620761606675,0.5106937923839332,1917,178,801,938,31,117
laboro_tomato,vitb16,6,ProtoAdapter-selective,entropy,8.0,1.040559325478508,0.8,1.0976292748121432,0.19801980198019803,0.801980198019802,0.3806646525679758,0.4251434533124674,0.5748565466875326,1917,202,900,815,40,126
laboro_tomato,vitb16,6,ProtoAdapter-selective,entropy,8.0,1.040559325478508,0.9,1.09818394186439,0.22072072072072071,0.7792792792792793,0.40483383685800606,0.3714136671883151,0.628586332811685,1917,222,983,712,49,134
laboro_tomato,vitb16,7,ProtoAdapter-hard,none,8.0,1.0204903720028975,1.0,,0.31695331695331697,0.683046683046683,0.5287009063444109,0.2712571726656234,0.7287428273343766,1917,407,990,520,129,175
laboro_tomato,vitb16,7,ProtoAdapter-selective,msp,8.0,1.0204903720028975,0.4,0.39459598700050635,0.09523809523809523,0.9047619047619048,0.2930513595166163,0.6092853416797078,0.3907146583202922,1917,168,581,1168,16,97
laboro_tomato,vitb16,7,ProtoAdapter-selective,msp,8.0,1.0204903720028975,0.5,0.3855999979170115,0.13106796116504854,0.8689320388349515,0.34441087613293053,0.5372978612415232,0.46270213875847677,1917,206,681,1030,27,114
laboro_tomato,vitb16,7,ProtoAdapter-selective,msp,8.0,1.0204903720028975,0.6,0.3783743979741854,0.15384615384615385,0.8461538461538461,0.3987915407854985,0.477829942618675,0.522170057381325,1917,247,754,916,38,132
laboro_tomato,vitb16,7,ProtoAdapter-selective,msp,8.0,1.0204903720028975,0.7,0.3709385130888477,0.20701754385964913,0.7929824561403509,0.44108761329305135,0.42462180490349505,0.5753781950965049,1917,285,818,814,59,146
laboro_tomato,vitb16,7,ProtoAdapter-selective,msp,8.0,1.0204903720028975,0.8,0.36357163008403315,0.24921135646687698,0.750788643533123,0.4652567975830816,0.3729786124152321,0.6270213875847679,1917,317,885,715,79,154
laboro_tomato,vitb16,7,ProtoAdapter-selective,msp,8.0,1.0204903720028975,0.9,0.3539119238146476,0.2777777777777778,0.7222222222222222,0.5015105740181269,0.32290036515388626,0.6770996348461138,1917,360,938,619,100,166
laboro_tomato,vitb16,7,ProtoAdapter-selective,margin,8.0,1.0204903720028975,0.4,0.054779330715210406,0.09202453987730061,0.9079754601226994,0.29607250755287007,0.6447574334898278,0.35524256651017216,1917,163,518,1236,15,98
laboro_tomato,vitb16,7,ProtoAdapter-selective,margin,8.0,1.0204903720028975,0.5,0.04470644272303065,0.12,0.88,0.3504531722054381,0.5748565466875326,0.4251434533124674,1917,200,615,1102,24,116
laboro_tomato,vitb16,7,ProtoAdapter-selective,margin,8.0,1.0204903720028975,0.6,0.03515504882571158,0.15126050420168066,0.8487394957983193,0.38368580060422963,0.5080855503390714,0.49191444966092857,1917,238,705,974,36,127
laboro_tomato,vitb16,7,ProtoAdapter-selective,margin,8.0,1.0204903720028975,0.7,0.026485832397290576,0.19343065693430658,0.8065693430656934,0.4229607250755287,0.4491392801251956,0.5508607198748043,1917,274,782,861,53,140
laboro_tomato,vitb16,7,ProtoAdapter-selective,margin,8.0,1.0204903720028975,0.8,0.016562997705409033,0.2484472049689441,0.7515527950310559,0.4652567975830816,0.3854981742305686,0.6145018257694315,1917,322,856,739,80,154
laboro_tomato,vitb16,7,ProtoAdapter-selective,margin,8.0,1.0204903720028975,0.9,0.008023751960436587,0.27595628415300544,0.7240437158469946,0.5045317220543807,0.325508607198748,0.6744913928012519,1917,366,927,624,101,167
laboro_tomato,vitb16,7,ProtoAdapter-selective,entropy,8.0,1.0204903720028975,0.4,1.083500180231078,0.10975609756097561,0.8902439024390244,0.29003021148036257,0.6066770996348461,0.39332290036515394,1917,164,590,1163,18,96
laboro_tomato,vitb16,7,ProtoAdapter-selective,entropy,8.0,1.0204903720028975,0.5,1.0875074061276153,0.14009661835748793,0.8599033816425121,0.3413897280966767,0.5294731351069379,0.47052686489306206,1917,207,695,1015,29,113
laboro_tomato,vitb16,7,ProtoAdapter-selective,entropy,8.0,1.0204903720028975,0.6,1.0905634078770472,0.1862348178137652,0.8137651821862348,0.39274924471299094,0.4668753260302556,0.5331246739697444,1917,247,775,895,46,130
laboro_tomato,vitb16,7,ProtoAdapter-selective,entropy,8.0,1.0204903720028975,0.7,1.092951924918649,0.2229965156794425,0.7770034843205575,0.43202416918429004,0.4173187271778821,0.5826812728221179,1917,287,830,800,64,143
laboro_tomato,vitb16,7,ProtoAdapter-selective,entropy,8.0,1.0204903720028975,0.8,1.095177258483821,0.2507836990595611,0.7492163009404389,0.4622356495468278,0.37089201877934275,0.6291079812206573,1917,319,887,711,80,153
laboro_tomato,vitb16,7,ProtoAdapter-selective,entropy,8.0,1.0204903720028975,0.9,1.0969639707208718,0.2876712328767123,0.7123287671232876,0.4984894259818731,0.3208137715179969,0.6791862284820032,1917,365,937,615,105,165
laboro_tomato,vitb16,8,ProtoAdapter-hard,none,8.0,1.0212906325388416,1.0,,0.3638676844783715,0.6361323155216285,0.5045317220543807,0.2389149713093375,0.7610850286906625,1917,393,1066,458,143,167
laboro_tomato,vitb16,8,ProtoAdapter-selective,msp,8.0,1.0212906325388416,0.4,0.39791116304680796,0.06172839506172839,0.9382716049382716,0.1782477341389728,0.6087636932707355,0.39123630672926446,1917,81,669,1167,5,59
laboro_tomato,vitb16,8,ProtoAdapter-selective,msp,8.0,1.0212906325388416,0.5,0.38567812092849874,0.1464968152866242,0.8535031847133758,0.2809667673716012,0.5258215962441315,0.4741784037558685,1917,157,752,1008,23,93
laboro_tomato,vitb16,8,ProtoAdapter-selective,msp,8.0,1.0212906325388416,0.6,0.37499755828094194,0.2054794520547945,0.7945205479452055,0.34441087613293053,0.458528951486698,0.5414710485133021,1917,219,819,879,45,114
laboro_tomato,vitb16,8,ProtoAdapter-selective,msp,8.0,1.0212906325388416,0.7,0.3675735139470434,0.26022304832713755,0.7397769516728625,0.40483383685800606,0.4011476264997392,0.5988523735002609,1917,269,879,769,70,134
laboro_tomato,vitb16,8,ProtoAdapter-selective,msp,8.0,1.0212906325388416,0.8,0.3581221025853407,0.3072100313479624,0.6927899686520376,0.4471299093655589,0.3442879499217527,0.6557120500782473,1917,319,938,660,98,148
laboro_tomato,vitb16,8,ProtoAdapter-selective,msp,8.0,1.0212906325388416,0.9,0.34900354692197716,0.3342541436464088,0.6657458563535912,0.49244712990936557,0.2921231090245175,0.7078768909754825,1917,362,995,560,121,163
laboro_tomato,vitb16,8,ProtoAdapter-selective,margin,8.0,1.0212906325388416,0.4,0.06263509355027619,0.0,1.0,0.00906344410876133,0.6030255607720396,0.3969744392279604,1917,3,758,1156,0,3
laboro_tomato,vitb16,8,ProtoAdapter-selective,margin,8.0,1.0212906325388416,0.5,0.04238334698972229,0.08571428571428572,0.9142857142857143,0.08459214501510574,0.5320813771517997,0.4679186228482003,1917,35,862,1020,3,28
laboro_tomato,vitb16,8,ProtoAdapter-selective,margin,8.0,1.0212906325388416,0.6,0.029005474491062,0.08791208791208792,0.9120879120879121,0.20241691842900303,0.4715701617110068,0.5284298382889931,1917,91,922,904,8,67
laboro_tomato,vitb16,8,ProtoAdapter-selective,margin,8.0,1.0212906325388416,0.7,0.01974925881036338,0.19186046511627908,0.8081395348837209,0.32628398791540786,0.4047991653625456,0.5952008346374544,1917,172,969,776,33,108
laboro_tomato,vitb16,8,ProtoAdapter-selective,margin,8.0,1.0212906325388416,0.8,0.012132236147564535,0.25984251968503935,0.7401574803149606,0.4259818731117825,0.3442879499217527,0.6557120500782473,1917,254,1003,660,66,141
laboro_tomato,vitb16,8,ProtoAdapter-selective,margin,8.0,1.0212906325388416,0.9,0.005337985159055925,0.31402439024390244,0.6859756097560976,0.4773413897280967,0.29003651538862807,0.7099634846113719,1917,328,1033,556,103,158
laboro_tomato,vitb16,8,ProtoAdapter-selective,entropy,8.0,1.0212906325388416,0.4,1.0825831168943163,0.1907514450867052,0.8092485549132948,0.27492447129909364,0.6254564423578508,0.3745435576421492,1917,173,545,1199,33,91
laboro_tomato,vitb16,8,ProtoAdapter-selective,entropy,8.0,1.0212906325388416,0.5,1.08784233551359,0.24423963133640553,0.7557603686635945,0.311178247734139,0.5456442357850808,0.4543557642149192,1917,217,654,1046,53,103
laboro_tomato,vitb16,8,ProtoAdapter-selective,entropy,8.0,1.0212906325388416,0.6,1.0917496047143516,0.2623574144486692,0.7376425855513308,0.3867069486404834,0.4700052164840897,0.5299947835159102,1917,263,753,901,69,128
laboro_tomato,vitb16,8,ProtoAdapter-selective,entropy,8.0,1.0212906325388416,0.7,1.0945392598199575,0.30434782608695654,0.6956521739130435,0.4199395770392749,0.40688575899843504,0.593114241001565,1917,299,838,780,91,139
laboro_tomato,vitb16,8,ProtoAdapter-selective,entropy,8.0,1.0212906325388416,0.8,1.096357888003661,0.3241590214067278,0.6758409785932722,0.4471299093655589,0.34950443401147624,0.6504955659885238,1917,327,920,670,106,148
laboro_tomato,vitb16,8,ProtoAdapter-selective,entropy,8.0,1.0212906325388416,0.9,1.0976200868868837,0.34065934065934067,0.6593406593406593,0.48338368580060426,0.29264475743348983,0.7073552425665102,1917,364,992,561,124,160
laboro_tomato,vitb16,9,ProtoAdapter-hard,none,8.0,1.0316615645584162,1.0,,0.46075085324232085,0.5392491467576792,0.5800604229607251,0.18101199791340636,0.8189880020865936,1917,586,984,347,270,192
laboro_tomato,vitb16,9,ProtoAdapter-selective,msp,8.0,1.0316615645584162,0.4,0.38516656446945785,0.2887323943661972,0.7112676056338028,0.38972809667673713,0.5998956703182056,0.40010432968179444,1917,284,483,1150,82,129
laboro_tomato,vitb16,9,ProtoAdapter-selective,msp,8.0,1.0316615645584162,0.5,0.37542167846867625,0.3208092485549133,0.6791907514450868,0.4501510574018127,0.5007824726134585,0.49921752738654146,1917,346,611,960,111,149
laboro_tomato,vitb16,9,ProtoAdapter-selective,msp,8.0,1.0316615645584162,0.6,0.3665342872062565,0.3460559796437659,0.6539440203562341,0.48942598187311176,0.41001564945226915,0.5899843505477309,1917,393,738,786,136,162
laboro_tomato,vitb16,9,ProtoAdapter-selective,msp,8.0,1.0316615645584162,0.7,0.36021852454463443,0.3832199546485261,0.6167800453514739,0.5075528700906344,0.33907146583202924,0.6609285341679707,1917,441,826,650,169,168
laboro_tomato,vitb16,9,ProtoAdapter-selective,msp,8.0,1.0316615645584162,0.8,0.3535712389969226,0.4077868852459016,0.5922131147540983,0.5377643504531722,0.28325508607198746,0.7167449139280125,1917,488,886,543,199,178
laboro_tomato,vitb16,9,ProtoAdapter-selective,msp,8.0,1.0316615645584162,0.9,0.3466783374627576,0.42226487523992323,0.5777351247600768,0.5498489425981873,0.23422013562858635,0.7657798643714137,1917,521,947,449,220,182
laboro_tomato,vitb16,9,ProtoAdapter-selective,margin,8.0,1.0316615645584162,0.4,0.039520629156470755,0.35410764872521244,0.6458923512747876,0.44108761329305135,0.6051121544079291,0.3948878455920709,1917,353,404,1160,125,146
laboro_tomato,vitb16,9,ProtoAdapter-selective,margin,8.0,1.0316615645584162,0.5,0.030249951373910733,0.37844611528822053,0.6215538847117794,0.4743202416918429,0.5138236828377674,0.48617631716223264,1917,399,533,985,151,157
laboro_tomato,vitb16,9,ProtoAdapter-selective,margin,8.0,1.0316615645584162,0.6,0.02270756591499834,0.4107142857142857,0.5892857142857143,0.4954682779456193,0.43088158581116326,0.5691184141888368,1917,448,643,826,184,164
laboro_tomato,vitb16,9,ProtoAdapter-selective,margin,8.0,1.0316615645584162,0.7,0.016308363810024817,0.4329896907216495,0.5670103092783505,0.5015105740181269,0.35941575378195095,0.6405842462180491,1917,485,743,689,210,166
laboro_tomato,vitb16,9,ProtoAdapter-selective,margin,8.0,1.0316615645584162,0.8,0.010404654489156062,0.4388349514563107,0.5611650485436893,0.540785498489426,0.29577464788732394,0.704225352112676,1917,515,835,567,226,179
laboro_tomato,vitb16,9,ProtoAdapter-selective,margin,8.0,1.0316615645584162,0.9,0.005199981923810826,0.4460431654676259,0.5539568345323741,0.56797583081571,0.23526343244653103,0.764736567553469,1917,556,910,451,248,188
laboro_tomato,vitb16,9,ProtoAdapter-selective,entropy,8.0,1.0316615645584162,0.4,1.0873961928799167,0.20425531914893616,0.7957446808510639,0.35347432024169184,0.5998956703182056,0.40010432968179444,1917,235,532,1150,48,117
laboro_tomato,vitb16,9,ProtoAdapter-selective,entropy,8.0,1.0316615645584162,0.5,1.0906097859424966,0.25622775800711745,0.7437722419928825,0.3987915407854985,0.5080855503390714,0.49191444966092857,1917,281,662,974,72,132
laboro_tomato,vitb16,9,ProtoAdapter-selective,entropy,8.0,1.0316615645584162,0.6,1.0932527326677879,0.30523255813953487,0.6947674418604651,0.4561933534743202,0.4209702660406886,0.5790297339593113,1917,344,766,807,105,151
laboro_tomato,vitb16,9,ProtoAdapter-selective,entropy,8.0,1.0316615645584162,0.7,1.0954119323504061,0.35391923990498814,0.6460807600950118,0.513595166163142,0.3427230046948357,0.6572769953051643,1917,421,839,657,149,170
laboro_tomato,vitb16,9,ProtoAdapter-selective,entropy,8.0,1.0316615645584162,0.8,1.0968923129841495,0.37872340425531914,0.6212765957446809,0.5438066465256798,0.2822117892540428,0.7177882107459572,1917,470,906,541,178,180
laboro_tomato,vitb16,9,ProtoAdapter-selective,entropy,8.0,1.0316615645584162,0.9,1.0978886809465613,0.42065009560229444,0.5793499043977055,0.552870090634441,0.2310902451747522,0.7689097548252478,1917,523,951,443,220,183
laboro_tomato,vitb16,10,ProtoAdapter-hard,none,8.0,1.0213797127380755,1.0,,0.24242424242424243,0.7575757575757576,0.5287009063444109,0.2039645279081899,0.7960354720918101,1917,363,1163,391,88,175
laboro_tomato,vitb16,10,ProtoAdapter-selective,msp,8.0,1.0213797127380755,0.4,0.3830494484162466,0.0390625,0.9609375,0.26586102719033233,0.6051121544079291,0.3948878455920709,1917,128,629,1160,5,88
laboro_tomato,vitb16,10,ProtoAdapter-selective,msp,8.0,1.0213797127380755,0.5,0.37515213577134626,0.04678362573099415,0.9532163742690059,0.338368580060423,0.5216484089723527,0.47835159102764735,1917,171,746,1000,8,112
laboro_tomato,vitb16,10,ProtoAdapter-selective,msp,8.0,1.0213797127380755,0.6,0.36876923208550694,0.0625,0.9375,0.3957703927492447,0.4475743348982786,0.5524256651017214,1917,208,851,858,13,131
laboro_tomato,vitb16,10,ProtoAdapter-selective,msp,8.0,1.0213797127380755,0.7,0.36202074169734283,0.11336032388663968,0.8866396761133604,0.4471299093655589,0.3745435576421492,0.6254564423578508,1917,247,952,718,28,148
laboro_tomato,vitb16,10,ProtoAdapter-selective,msp,8.0,1.0213797127380755,0.8,0.35519181344161144,0.14487632508833923,0.8551236749116607,0.486404833836858,0.31351069379238394,0.6864893062076161,1917,283,1033,601,41,161
laboro_tomato,vitb16,10,ProtoAdapter-selective,msp,8.0,1.0213797127380755,0.9,0.34759483470877817,0.19756838905775076,0.8024316109422492,0.5196374622356495,0.25821596244131456,0.7417840375586855,1917,329,1093,495,65,172
laboro_tomato,vitb16,10,ProtoAdapter-selective,margin,8.0,1.0213797127380755,0.4,0.05107633237310155,0.02666666666666667,0.9733333333333334,0.1933534743202417,0.6165884194053208,0.38341158059467917,1917,75,660,1182,2,64
laboro_tomato,vitb16,10,ProtoAdapter-selective,margin,8.0,1.0213797127380755,0.5,0.041331955833853795,0.03937007874015748,0.9606299212598425,0.2930513595166163,0.5305164319248826,0.4694835680751174,1917,127,773,1017,5,97
laboro_tomato,vitb16,10,ProtoAdapter-selective,margin,8.0,1.0213797127380755,0.6,0.031077053746861816,0.045714285714285714,0.9542857142857143,0.3685800604229607,0.4559207094418362,0.5440792905581637,1917,175,868,874,8,122
laboro_tomato,vitb16,10,ProtoAdapter-selective,margin,8.0,1.0213797127380755,0.7,0.02199076841322578,0.08035714285714286,0.9196428571428571,0.42900302114803623,0.3828899321857068,0.6171100678142931,1917,224,959,734,18,142
laboro_tomato,vitb16,10,ProtoAdapter-selective,margin,8.0,1.0213797127380755,0.8,0.013899052993008754,0.12686567164179105,0.8731343283582089,0.4773413897280967,0.3192488262910798,0.6807511737089202,1917,268,1037,612,34,158
laboro_tomato,vitb16,10,ProtoAdapter-selective,margin,8.0,1.0213797127380755,0.9,0.007414544107568588,0.1949685534591195,0.8050314465408805,0.5045317220543807,0.2587376108502869,0.7412623891497131,1917,318,1103,496,62,167
laboro_tomato,vitb16,10,ProtoAdapter-selective,entropy,8.0,1.0213797127380755,0.4,1.0905649585592534,0.0625,0.9375,0.3021148036253776,0.6092853416797078,0.3907146583202922,1917,160,589,1168,10,100
laboro_tomato,vitb16,10,ProtoAdapter-selective,entropy,8.0,1.0213797127380755,0.5,1.0924930611353538,0.08762886597938144,0.9123711340206185,0.3504531722054381,0.5263432446531038,0.4736567553468962,1917,194,714,1009,17,116
laboro_tomato,vitb16,10,ProtoAdapter-selective,entropy,8.0,1.0213797127380755,0.6,1.0941688685187767,0.09375,0.90625,0.40181268882175225,0.45174752217005737,0.5482524778299427,1917,224,827,866,21,133
laboro_tomato,vitb16,10,ProtoAdapter-selective,entropy,8.0,1.0213797127380755,0.7,1.0954712011138648,0.12598425196850394,0.8740157480314961,0.4501510574018127,0.37871674491392804,0.621283255086072,1917,254,937,726,32,149
laboro_tomato,vitb16,10,ProtoAdapter-selective,entropy,8.0,1.0213797127380755,0.8,1.0968144892425495,0.15862068965517243,0.8413793103448276,0.48942598187311176,0.31351069379238394,0.6864893062076161,1917,290,1026,601,46,162
laboro_tomato,vitb16,10,ProtoAdapter-selective,entropy,8.0,1.0213797127380755,0.9,1.0978809993584773,0.20121951219512196,0.7987804878048781,0.513595166163142,0.260302556077204,0.739697443922796,1917,328,1090,499,66,170
laboro_tomato,vitb16,11,ProtoAdapter-hard,none,8.0,1.0180684847868544,1.0,,0.3078947368421053,0.6921052631578948,0.5015105740181269,0.2576943140323422,0.7423056859676578,1917,380,1043,494,117,166
laboro_tomato,vitb16,11,ProtoAdapter-selective,msp,8.0,1.0180684847868544,0.4,0.4048554743206322,0.10569105691056911,0.8943089430894309,0.22356495468277945,0.5998956703182056,0.40010432968179444,1917,123,644,1150,13,74
laboro_tomato,vitb16,11,ProtoAdapter-selective,msp,8.0,1.0180684847868544,0.5,0.3915205954342167,0.18090452261306533,0.8190954773869347,0.32628398791540786,0.5106937923839332,0.4893062076160668,1917,199,739,979,36,108
laboro_tomato,vitb16,11,ProtoAdapter-selective,msp,8.0,1.0180684847868544,0.6,0.38037975604957913,0.24,0.76,0.36555891238670696,0.4470526864893062,0.5529473135106938,1917,250,810,857,60,121
laboro_tomato,vitb16,11,ProtoAdapter-selective,msp,8.0,1.0180684847868544,0.7,0.37101988642845113,0.2627986348122867,0.7372013651877133,0.41389728096676737,0.3938445487741262,0.6061554512258738,1917,293,869,755,77,137
laboro_tomato,vitb16,11,ProtoAdapter-selective,msp,8.0,1.0180684847868544,0.8,0.36324474317921873,0.2874617737003058,0.7125382262996942,0.44410876132930516,0.34950443401147624,0.6504955659885238,1917,327,920,670,94,147
laboro_tomato,vitb16,11,ProtoAdapter-selective,msp,8.0,1.0180684847868544,0.9,0.3543359860719776,0.3023255813953488,0.6976744186046512,0.4622356495468278,0.3046426708398539,0.695357329160146,1917,344,989,584,104,153
laboro_tomato,vitb16,11,ProtoAdapter-selective,margin,8.0,1.0180684847868544,0.4,0.06277472040451032,0.0,1.0,0.05740181268882175,0.6040688575899843,0.3959311424100157,1917,26,733,1158,0,19
laboro_tomato,vitb16,11,ProtoAdapter-selective,margin,8.0,1.0180684847868544,0.5,0.045932807569286915,0.06578947368421052,0.9342105263157895,0.1661631419939577,0.5299947835159102,0.47000521648408977,1917,76,825,1016,5,55
laboro_tomato,vitb16,11,ProtoAdapter-selective,margin,8.0,1.0180684847868544,0.6,0.034422015760824154,0.07518796992481203,0.924812030075188,0.283987915407855,0.4679186228482003,0.5320813771517997,1917,133,887,897,10,94
laboro_tomato,vitb16,11,ProtoAdapter-selective,margin,8.0,1.0180684847868544,0.7,0.024558193688564156,0.14948453608247422,0.8505154639175257,0.3413897280966767,0.4110589462702139,0.5889410537297861,1917,194,935,788,29,113
laboro_tomato,vitb16,11,ProtoAdapter-selective,margin,8.0,1.0180684847868544,0.8,0.015773544470105094,0.18326693227091634,0.8167330677290836,0.4108761329305136,0.3656755346896192,0.6343244653103808,1917,251,965,701,46,136
laboro_tomato,vitb16,11,ProtoAdapter-selective,margin,8.0,1.0180684847868544,0.9,0.008155142668843096,0.24358974358974358,0.7564102564102564,0.459214501510574,0.3129890453834116,0.6870109546165883,1917,312,1005,600,76,152
laboro_tomato,vitb16,11,ProtoAdapter-selective,entropy,8.0,1.0180684847868544,0.4,1.0789956866610733,0.22488038277511962,0.7751196172248804,0.3081570996978852,0.6145018257694314,0.38549817423056865,1917,209,530,1178,47,102
laboro_tomato,vitb16,11,ProtoAdapter-selective,entropy,8.0,1.0180684847868544,0.5,1.0849312981267385,0.2608695652173913,0.7391304347826086,0.3564954682779456,0.5320813771517997,0.4679186228482003,1917,253,644,1020,66,118
laboro_tomato,vitb16,11,ProtoAdapter-selective,entropy,8.0,1.0180684847868544,0.6,1.0895844416047216,0.28321678321678323,0.7167832167832168,0.3867069486404834,0.4606155451225874,0.5393844548774126,1917,286,748,883,81,128
laboro_tomato,vitb16,11,ProtoAdapter-selective,entropy,8.0,1.0180684847868544,0.7,1.0928852420123147,0.2929936305732484,0.7070063694267517,0.42900302114803623,0.39697443922796033,0.6030255607720396,1917,314,842,761,92,142
laboro_tomato,vitb16,11,ProtoAdapter-selective,entropy,8.0,1.0180684847868544,0.8,1.0954385044269588,0.30513595166163143,0.6948640483383686,0.44410876132930516,0.34950443401147624,0.6504955659885238,1917,331,916,670,101,147
laboro_tomato,vitb16,11,ProtoAdapter-selective,entropy,8.0,1.0180684847868544,0.9,1.0970571510343354,0.30835734870317005,0.6916426512968299,0.459214501510574,0.3030777256129369,0.6969222743870631,1917,347,989,581,107,152
laboro_tomato,vitb16,12,ProtoAdapter-hard,none,8.0,1.0238123097061074,1.0,,0.436077057793345,0.563922942206655,0.5891238670694864,0.14345331246739698,0.856546687532603,1917,571,1071,275,249,195
laboro_tomato,vitb16,12,ProtoAdapter-selective,msp,8.0,1.0238123097061074,0.4,0.38932340519713027,0.2534562211981567,0.7465437788018433,0.3081570996978852,0.6009389671361502,0.39906103286384975,1917,217,548,1152,55,102
laboro_tomato,vitb16,12,ProtoAdapter-selective,msp,8.0,1.0238123097061074,0.5,0.37878369388098626,0.30324909747292417,0.6967509025270758,0.3716012084592145,0.5075639019300991,0.49243609806990085,1917,277,667,973,84,123
laboro_tomato,vitb16,12,ProtoAdapter-selective,msp,8.0,1.0238123097061074,0.6,0.37063775369859986,0.33534743202416917,0.6646525679758308,0.41389728096676737,0.42305685967657797,0.576943140323422,1917,331,775,811,111,137
laboro_tomato,vitb16,12,ProtoAdapter-selective,msp,8.0,1.0238123097061074,0.7,0.3623168523371214,0.3556701030927835,0.6443298969072164,0.4652567975830816,0.34376630151278037,0.6562336984872197,1917,388,870,659,138,154
laboro_tomato,vitb16,12,ProtoAdapter-selective,msp,8.0,1.0238123097061074,0.8,0.3547472766126734,0.37697516930022573,0.6230248306997743,0.5075528700906344,0.27230046948356806,0.727699530516432,1917,443,952,522,167,168
laboro_tomato,vitb16,12,ProtoAdapter-selective,msp,8.0,1.0238123097061074,0.9,0.3468737196879055,0.4140625,0.5859375,0.552870090634441,0.20657276995305165,0.7934272300469484,1917,512,1009,396,212,183
laboro_tomato,vitb16,12,ProtoAdapter-selective,margin,8.0,1.0238123097061074,0.4,0.04658640592993324,0.34177215189873417,0.6582278481012658,0.3957703927492447,0.6071987480438185,0.39280125195618154,1917,316,437,1164,108,131
laboro_tomato,vitb16,12,ProtoAdapter-selective,margin,8.0,1.0238123097061074,0.5,0.036817552443795865,0.3626373626373626,0.6373626373626373,0.4380664652567976,0.5143453312467396,0.48565466875326035,1917,364,567,986,132,145
laboro_tomato,vitb16,12,ProtoAdapter-selective,margin,8.0,1.0238123097061074,0.6,0.028411860515356824,0.37376237623762376,0.6262376237623762,0.47129909365558914,0.42670839853938447,0.5732916014606155,1917,404,695,818,151,156
laboro_tomato,vitb16,12,ProtoAdapter-selective,margin,8.0,1.0238123097061074,0.7,0.020742498139783627,0.3920704845814978,0.6079295154185023,0.5075528700906344,0.3442879499217527,0.6557120500782473,1917,454,803,660,178,168
laboro_tomato,vitb16,12,ProtoAdapter-selective,margin,8.0,1.0238123097061074,0.8,0.014003236732125446,0.41700404858299595,0.582995951417004,0.5287009063444109,0.27021387584767864,0.7297861241523214,1917,494,905,518,206,175
laboro_tomato,vitb16,12,ProtoAdapter-selective,margin,8.0,1.0238123097061074,0.9,0.006617287832780039,0.42830188679245285,0.5716981132075472,0.5498489425981873,0.20448617631716223,0.7955138236828377,1917,530,995,392,227,182
laboro_tomato,vitb16,12,ProtoAdapter-selective,entropy,8.0,1.0238123097061074,0.4,1.0864677031109846,0.2,0.8,0.22054380664652568,0.6061554512258738,0.3938445487741262,1917,150,605,1162,30,73
laboro_tomato,vitb16,12,ProtoAdapter-selective,entropy,8.0,1.0238123097061074,0.5,1.0904364465830798,0.24644549763033174,0.7535545023696683,0.2930513595166163,0.5153886280646844,0.48461137193531556,1917,211,718,988,52,97
laboro_tomato,vitb16,12,ProtoAdapter-selective,entropy,8.0,1.0238123097061074,0.6,1.0933131646655438,0.2801418439716312,0.7198581560283688,0.3806646525679758,0.4298382889932186,0.5701617110067814,1917,282,811,824,79,126
